10	[0.5162369634642131, 0.5231111211322904, 0.5391797344663324, 0.546908440243157, 0.5616616137449199, 0.5794454333229928, 0.563811860030993, 0.6051870181413093, 0.5981417099053216, 0.571840398952786, 0.5712094821708256, 0.556897689311575, 0.5608044913440162, 0.578782882301131, 0.6170378308624194, 0.6396687489776557, 0.6321797776362379, 0.6391959646809023, 0.6632824351052363, 0.6603338540883966, 0.714551175458785, 0.7134416272841232, 0.7313342873070614, 0.7140818827966646, 0.7245120615765751, 0.7203618056871665, 0.7265750004992529, 0.7334221251220451, 0.7385778618223446, 0.7471489740095408, 0.7424887145148563, 0.7487302670230988]	[0.5581611700367817, 0.5525562145834058, 0.5494350546500987, 0.5450793718961247, 0.5547065439698626, 0.5489608302652891, 0.5534373373690398, 0.5560960342458973, 0.557022639487928, 0.5652618160660273, 0.5717232291539285, 0.6248567017926466, 0.6306525256048137, 0.6292246531023177, 0.6620047159561142, 0.7408632759415056, 0.7521172575483953, 0.7697968869806554, 0.7701967922895021, 0.775496761986651, 0.7826773098953386, 0.7713179874916123, 0.7762268472495305, 0.7718598046111904, 0.7508619732594799, 0.7491593897445924, 0.7519268079276101, 0.7484863105510853, 0.7541060508078918, 0.7501205627118698, 0.7619012014040395, 0.7586267190923411]	
11	[0.5162369634642131, 0.5231111211322904, 0.5391797344663324, 0.546908440243157, 0.5616616137449199, 0.5794454333229928, 0.563811860030993, 0.6051870181413093, 0.5981417099053216, 0.571840398952786, 0.5712094821708256, 0.556897689311575, 0.5608044913440162, 0.578782882301131, 0.6170378308624194, 0.6396687489776557, 0.6321797776362379, 0.6391959646809023, 0.6632824351052363, 0.6603338540883966, 0.714551175458785, 0.7134416272841232, 0.7313342873070614, 0.7140818827966646, 0.7245120615765751, 0.7203618056871665, 0.7265750004992529, 0.7334221251220451, 0.7385778618223446, 0.7471489740095408, 0.7424887145148563, 0.7487302670230988]	[0.5581611700367817, 0.5525562145834058, 0.5494350546500987, 0.5450793718961247, 0.5547065439698626, 0.5489608302652891, 0.5534373373690398, 0.5560960342458973, 0.557022639487928, 0.5652618160660273, 0.5717232291539285, 0.6248567017926466, 0.6306525256048137, 0.6292246531023177, 0.6620047159561142, 0.7408632759415056, 0.7521172575483953, 0.7697968869806554, 0.7701967922895021, 0.775496761986651, 0.7826773098953386, 0.7713179874916123, 0.7762268472495305, 0.7718598046111904, 0.7508619732594799, 0.7491593897445924, 0.7519268079276101, 0.7484863105510853, 0.7541060508078918, 0.7501205627118698, 0.7619012014040395, 0.7586267190923411]	
12	[0.5162369634642131, 0.5231111211322904, 0.5391797344663324, 0.546908440243157, 0.5616616137449199, 0.5794454333229928, 0.563811860030993, 0.6051870181413093, 0.5981417099053216, 0.571840398952786, 0.5712094821708256, 0.556897689311575, 0.5608044913440162, 0.578782882301131, 0.6170378308624194, 0.6396687489776557, 0.6321797776362379, 0.6391959646809023, 0.6632824351052363, 0.6603338540883966, 0.714551175458785, 0.7134416272841232, 0.7313342873070614, 0.7140818827966646, 0.7245120615765751, 0.7203618056871665, 0.7265750004992529, 0.7334221251220451, 0.7385778618223446, 0.7471489740095408, 0.7424887145148563, 0.7487302670230988]	[0.5581611700367817, 0.5525562145834058, 0.5494350546500987, 0.5450793718961247, 0.5547065439698626, 0.5489608302652891, 0.5534373373690398, 0.5560960342458973, 0.557022639487928, 0.5652618160660273, 0.5717232291539285, 0.6248567017926466, 0.6306525256048137, 0.6292246531023177, 0.6620047159561142, 0.7408632759415056, 0.7521172575483953, 0.7697968869806554, 0.7701967922895021, 0.775496761986651, 0.7826773098953386, 0.7713179874916123, 0.7762268472495305, 0.7718598046111904, 0.7508619732594799, 0.7491593897445924, 0.7519268079276101, 0.7484863105510853, 0.7541060508078918, 0.7501205627118698, 0.7619012014040395, 0.7586267190923411]	
13	[0.5162369634642131, 0.5231111211322904, 0.5391797344663324, 0.546908440243157, 0.5616616137449199, 0.5794454333229928, 0.563811860030993, 0.6051870181413093, 0.5981417099053216, 0.571840398952786, 0.5712094821708256, 0.556897689311575, 0.5608044913440162, 0.578782882301131, 0.6170378308624194, 0.6396687489776557, 0.6321797776362379, 0.6391959646809023, 0.6632824351052363, 0.6603338540883966, 0.714551175458785, 0.7134416272841232, 0.7313342873070614, 0.7140818827966646, 0.7245120615765751, 0.7203618056871665, 0.7265750004992529, 0.7334221251220451, 0.7385778618223446, 0.7471489740095408, 0.7424887145148563, 0.7487302670230988]	[0.5581611700367817, 0.5525562145834058, 0.5494350546500987, 0.5450793718961247, 0.5547065439698626, 0.5489608302652891, 0.5534373373690398, 0.5560960342458973, 0.557022639487928, 0.5652618160660273, 0.5717232291539285, 0.6248567017926466, 0.6306525256048137, 0.6292246531023177, 0.6620047159561142, 0.7408632759415056, 0.7521172575483953, 0.7697968869806554, 0.7701967922895021, 0.775496761986651, 0.7826773098953386, 0.7713179874916123, 0.7762268472495305, 0.7718598046111904, 0.7508619732594799, 0.7491593897445924, 0.7519268079276101, 0.7484863105510853, 0.7541060508078918, 0.7501205627118698, 0.7619012014040395, 0.7586267190923411]	
14	[0.5162369634642131, 0.5231111211322904, 0.5391797344663324, 0.546908440243157, 0.5616616137449199, 0.5794454333229928, 0.563811860030993, 0.6051870181413093, 0.5981417099053216, 0.571840398952786, 0.5712094821708256, 0.556897689311575, 0.5608044913440162, 0.578782882301131, 0.6170378308624194, 0.6396687489776557, 0.6321797776362379, 0.6391959646809023, 0.6632824351052363, 0.6603338540883966, 0.714551175458785, 0.7134416272841232, 0.7313342873070614, 0.7140818827966646, 0.7245120615765751, 0.7203618056871665, 0.7265750004992529, 0.7334221251220451, 0.7385778618223446, 0.7471489740095408, 0.7424887145148563, 0.7487302670230988]	[0.5581611700367817, 0.5525562145834058, 0.5494350546500987, 0.5450793718961247, 0.5547065439698626, 0.5489608302652891, 0.5534373373690398, 0.5560960342458973, 0.557022639487928, 0.5652618160660273, 0.5717232291539285, 0.6248567017926466, 0.6306525256048137, 0.6292246531023177, 0.6620047159561142, 0.7408632759415056, 0.7521172575483953, 0.7697968869806554, 0.7701967922895021, 0.775496761986651, 0.7826773098953386, 0.7713179874916123, 0.7762268472495305, 0.7718598046111904, 0.7508619732594799, 0.7491593897445924, 0.7519268079276101, 0.7484863105510853, 0.7541060508078918, 0.7501205627118698, 0.7619012014040395, 0.7586267190923411]	
15	[0.5162369634642131, 0.5231111211322904, 0.5391797344663324, 0.546908440243157, 0.5616616137449199, 0.5794454333229928, 0.563811860030993, 0.6051870181413093, 0.5981417099053216, 0.571840398952786, 0.5712094821708256, 0.556897689311575, 0.5608044913440162, 0.578782882301131, 0.6170378308624194, 0.6396687489776557, 0.6321797776362379, 0.6391959646809023, 0.6632824351052363, 0.6603338540883966, 0.714551175458785, 0.7134416272841232, 0.7313342873070614, 0.7140818827966646, 0.7245120615765751, 0.7203618056871665, 0.7265750004992529, 0.7334221251220451, 0.7385778618223446, 0.7471489740095408, 0.7424887145148563, 0.7487302670230988]	[0.5581611700367817, 0.5525562145834058, 0.5494350546500987, 0.5450793718961247, 0.5547065439698626, 0.5489608302652891, 0.5534373373690398, 0.5560960342458973, 0.557022639487928, 0.5652618160660273, 0.5717232291539285, 0.6248567017926466, 0.6306525256048137, 0.6292246531023177, 0.6620047159561142, 0.7408632759415056, 0.7521172575483953, 0.7697968869806554, 0.7701967922895021, 0.775496761986651, 0.7826773098953386, 0.7713179874916123, 0.7762268472495305, 0.7718598046111904, 0.7508619732594799, 0.7491593897445924, 0.7519268079276101, 0.7484863105510853, 0.7541060508078918, 0.7501205627118698, 0.7619012014040395, 0.7586267190923411]	
16	[0.5162369634642131, 0.5231111211322904, 0.5391797344663324, 0.546908440243157, 0.5616616137449199, 0.5794454333229928, 0.563811860030993, 0.6051870181413093, 0.5981417099053216, 0.571840398952786, 0.5712094821708256, 0.556897689311575, 0.5608044913440162, 0.578782882301131, 0.6170378308624194, 0.6396687489776557, 0.6321797776362379, 0.6391959646809023, 0.6632824351052363, 0.6603338540883966, 0.714551175458785, 0.7134416272841232, 0.7313342873070614, 0.7140818827966646, 0.7245120615765751, 0.7203618056871665, 0.7265750004992529, 0.7334221251220451, 0.7385778618223446, 0.7471489740095408, 0.7424887145148563, 0.7487302670230988]	[0.5581611700367817, 0.5525562145834058, 0.5494350546500987, 0.5450793718961247, 0.5547065439698626, 0.5489608302652891, 0.5534373373690398, 0.5560960342458973, 0.557022639487928, 0.5652618160660273, 0.5717232291539285, 0.6248567017926466, 0.6306525256048137, 0.6292246531023177, 0.6620047159561142, 0.7408632759415056, 0.7521172575483953, 0.7697968869806554, 0.7701967922895021, 0.775496761986651, 0.7826773098953386, 0.7713179874916123, 0.7762268472495305, 0.7718598046111904, 0.7508619732594799, 0.7491593897445924, 0.7519268079276101, 0.7484863105510853, 0.7541060508078918, 0.7501205627118698, 0.7619012014040395, 0.7586267190923411]	
17	[0.5162369634642131, 0.5231111211322904, 0.5391797344663324, 0.546908440243157, 0.5616616137449199, 0.5794454333229928, 0.563811860030993, 0.6051870181413093, 0.5981417099053216, 0.571840398952786, 0.5712094821708256, 0.556897689311575, 0.5608044913440162, 0.578782882301131, 0.6170378308624194, 0.6396687489776557, 0.6321797776362379, 0.6391959646809023, 0.6632824351052363, 0.6603338540883966, 0.714551175458785, 0.7134416272841232, 0.7313342873070614, 0.7140818827966646, 0.7245120615765751, 0.7203618056871665, 0.7265750004992529, 0.7334221251220451, 0.7385778618223446, 0.7471489740095408, 0.7424887145148563, 0.7487302670230988]	[0.5581611700367817, 0.5525562145834058, 0.5494350546500987, 0.5450793718961247, 0.5547065439698626, 0.5489608302652891, 0.5534373373690398, 0.5560960342458973, 0.557022639487928, 0.5652618160660273, 0.5717232291539285, 0.6248567017926466, 0.6306525256048137, 0.6292246531023177, 0.6620047159561142, 0.7408632759415056, 0.7521172575483953, 0.7697968869806554, 0.7701967922895021, 0.775496761986651, 0.7826773098953386, 0.7713179874916123, 0.7762268472495305, 0.7718598046111904, 0.7508619732594799, 0.7491593897445924, 0.7519268079276101, 0.7484863105510853, 0.7541060508078918, 0.7501205627118698, 0.7619012014040395, 0.7586267190923411]	
18	[0.5162369634642131, 0.5231111211322904, 0.5391797344663324, 0.546908440243157, 0.5616616137449199, 0.5794454333229928, 0.563811860030993, 0.6051870181413093, 0.5981417099053216, 0.571840398952786, 0.5712094821708256, 0.556897689311575, 0.5608044913440162, 0.578782882301131, 0.6170378308624194, 0.6396687489776557, 0.6321797776362379, 0.6391959646809023, 0.6632824351052363, 0.6603338540883966, 0.714551175458785, 0.7134416272841232, 0.7313342873070614, 0.7140818827966646, 0.7245120615765751, 0.7203618056871665, 0.7265750004992529, 0.7334221251220451, 0.7385778618223446, 0.7471489740095408, 0.7424887145148563, 0.7487302670230988]	[0.5581611700367817, 0.5525562145834058, 0.5494350546500987, 0.5450793718961247, 0.5547065439698626, 0.5489608302652891, 0.5534373373690398, 0.5560960342458973, 0.557022639487928, 0.5652618160660273, 0.5717232291539285, 0.6248567017926466, 0.6306525256048137, 0.6292246531023177, 0.6620047159561142, 0.7408632759415056, 0.7521172575483953, 0.7697968869806554, 0.7701967922895021, 0.775496761986651, 0.7826773098953386, 0.7713179874916123, 0.7762268472495305, 0.7718598046111904, 0.7508619732594799, 0.7491593897445924, 0.7519268079276101, 0.7484863105510853, 0.7541060508078918, 0.7501205627118698, 0.7619012014040395, 0.7586267190923411]	
19	[0.5162369634642131, 0.5231111211322904, 0.5391797344663324, 0.546908440243157, 0.5616616137449199, 0.5794454333229928, 0.563811860030993, 0.6051870181413093, 0.5981417099053216, 0.571840398952786, 0.5712094821708256, 0.556897689311575, 0.5608044913440162, 0.578782882301131, 0.6170378308624194, 0.6396687489776557, 0.6321797776362379, 0.6391959646809023, 0.6632824351052363, 0.6603338540883966, 0.714551175458785, 0.7134416272841232, 0.7313342873070614, 0.7140818827966646, 0.7245120615765751, 0.7203618056871665, 0.7265750004992529, 0.7334221251220451, 0.7385778618223446, 0.7471489740095408, 0.7424887145148563, 0.7487302670230988]	[0.5581611700367817, 0.5525562145834058, 0.5494350546500987, 0.5450793718961247, 0.5547065439698626, 0.5489608302652891, 0.5534373373690398, 0.5560960342458973, 0.557022639487928, 0.5652618160660273, 0.5717232291539285, 0.6248567017926466, 0.6306525256048137, 0.6292246531023177, 0.6620047159561142, 0.7408632759415056, 0.7521172575483953, 0.7697968869806554, 0.7701967922895021, 0.775496761986651, 0.7826773098953386, 0.7713179874916123, 0.7762268472495305, 0.7718598046111904, 0.7508619732594799, 0.7491593897445924, 0.7519268079276101, 0.7484863105510853, 0.7541060508078918, 0.7501205627118698, 0.7619012014040395, 0.7586267190923411]	
20	[0.5162369634642131, 0.5231111211322904, 0.5391797344663324, 0.546908440243157, 0.5616616137449199, 0.5794454333229928, 0.563811860030993, 0.6051870181413093, 0.5981417099053216, 0.571840398952786, 0.5712094821708256, 0.556897689311575, 0.5608044913440162, 0.578782882301131, 0.6170378308624194, 0.6396687489776557, 0.6321797776362379, 0.6391959646809023, 0.6632824351052363, 0.6603338540883966, 0.714551175458785, 0.7134416272841232, 0.7313342873070614, 0.7140818827966646, 0.7245120615765751, 0.7203618056871665, 0.7265750004992529, 0.7334221251220451, 0.7385778618223446, 0.7471489740095408, 0.7424887145148563, 0.7487302670230988]	[0.5581611700367817, 0.5525562145834058, 0.5494350546500987, 0.5450793718961247, 0.5547065439698626, 0.5489608302652891, 0.5534373373690398, 0.5560960342458973, 0.557022639487928, 0.5652618160660273, 0.5717232291539285, 0.6248567017926466, 0.6306525256048137, 0.6292246531023177, 0.6620047159561142, 0.7408632759415056, 0.7521172575483953, 0.7697968869806554, 0.7701967922895021, 0.775496761986651, 0.7826773098953386, 0.7713179874916123, 0.7762268472495305, 0.7718598046111904, 0.7508619732594799, 0.7491593897445924, 0.7519268079276101, 0.7484863105510853, 0.7541060508078918, 0.7501205627118698, 0.7619012014040395, 0.7586267190923411]	
